Prospect Id,First Name,Last Name,Email,Company,Last Activity Date,Campaign,Score,Grade,Job Title,Department,Country,City,Source,Industry,Do Not Email,Created Date,Owner,Lifecycle Stage,Created by Marketing
4032121,Ryan,Kuhlman,ryan.kuhlman@example.com,Hoeger-Bogan,31/12/2021,AdWords,307,C+,Marketing Director,Marketing,United Kingdom,Cardiff,,Education,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,TRUE
4032655,Siobhan,Hibbard,shibbard@example.com,Kingsbury Colony,01/01/2022,Social Media Marketing,307,C-,VP Consulting,Sales,USA,McCormick,Twitter,Energy,,07/06/2021,sarah.moore@lenoxsoft.com,3.) SAL,FALSE
4031797,Efrain,Monahan,efrain.monahan@example.com,Ziemann LLC,30/12/2021,Social Media Marketing,306,C+,Customer Service Representative,Services,Australia,Brisbane,Twitter,Construction,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,TRUE
4032777,Duncan,Macintosh,dmacintosh@example.com,Kunde Inc,31/12/2021,AdWords,306,B,CIO,Engineering,United States,Washington,,Manufacturing,,07/06/2021,sarah.moore@lenoxsoft.com,3.) SAL,TRUE
4030129,Ima,Hand,ima.hand@example.com,Monahan-Bednar,26/12/2021,Product Launch - 2021,305,B+,VP of Marketing,Marketing,Italy,Rome,,Food Services,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,FALSE
4031185,Estrella,Collier,estrella.collier@example.com,Yost and Sons,05/12/2021,Product Launch - 2021,305,B+,CEO,Operations,United States,Sacramento,,Health Care,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,FALSE
4029751,Ida,Kulas,ida.kulas@example.com,Stehr Ltd,30/12/2021,Event Marketing,304,B+,Event Marketing Coordinator,Marketing,United Kingdom,London,,Manufacturing,,07/06/2021,amanda.conors@lenoxsoft.com,5.) Closed Won,FALSE
4033263,Philip,Andrews,pandrews@example.com,"Heathcote, Berge and Turner",31/12/2021,Partner Collabs,304,B,CIO,Engineering,Spain,Madrid,,Transportation,,07/06/2021,sarah.moore@lenoxsoft.com,3.) SAL,FALSE
4029693,Ervin,Kihn,ervin.kihn@example.com,Fay and Sons,30/12/2021,Product Launch - 2021,303,A,VP of Sales,Sales,Austria,Vienna,,Finance & Insurance,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,TRUE
4032571,Johan,Morissette,johan.morissette@example.com,Rippin-Hagenes,22/10/2021,AdWords,303,B,Sales Director,Sales,Australia,Melbourne,,Hospitality,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,TRUE
4029661,Yasmine,Gutkowski,yasmine.gutkowski@example.com,Ratke-Lueilwitz,29/12/2021,Product Launch - 2021,302,B+,Event Marketing Coordinator,Marketing,United States,Minneapolis,,Finance & Insurance,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,FALSE
4029975,Bruce,Schinner,bruce.schinner@example.com,"Pouros, Kris and Wilderman",29/12/2021,Partner Collabs,302,C+,Demand Generation Manager,Marketing,Australia,Newcastle,,Retail,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,FALSE
4030871,Kameron,Zemlak,kameron.zemlak@example.com,O'Conner Group,27/12/2021,Email Marketing,302,B,Business Development Representative,Sales,France,Marseilles,,Telecommunications,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,TRUE
4032233,Toy,Rempel,toy.rempel@example.com,Hettinger-Glover,01/12/2021,Email Marketing,302,C-,Demand Generation Manager,Marketing,Australia,Perth,,Real Estate,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,TRUE
4032345,Casimir,Predovic,casimir.predovic@example.com,Heller-Ferry,31/12/2021,Website,302,C-,Marketing Director,Marketing,United States,Charlotte,,Agriculture,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,FALSE
4032885,Lakeisha,Pletcher,lpletcher@example.com,Paige Press,01/01/2022,Email Marketing,302,B+,SVP Administration and Finance,Operations,USA,Tulsa,Social Media,Communications,,07/06/2021,sarah.moore@lenoxsoft.com,5.) Closed Won,TRUE
4032925,Keith,Lopez,lizsmyth@example.com,Schimmel Inc,31/12/2021,Product Launch - 2021,302,C-,Customer Service Representative,Services,United States,Philadelphia,,Real Estate,,07/06/2021,sarah.moore@lenoxsoft.com,3.) SAL,FALSE
4029785,Andy,Keeling,andy.keeling@example.com,"Hudson, Lockman and Jacobson",25/12/2021,Website,301,C+,Business Development Representative,Sales,Japan,Sapporo,,Technology,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,FALSE
4029827,Alf,Satterfield,alf.satterfield@example.com,Willms and Sons,29/12/2021,AdWords,301,C-,Sales Engineer,Sales,Canada,Vancouver,,Construction,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,TRUE
4033167,Hunter,Oles,holes@example.com,Altec Industries Inc,01/01/2022,AdWords,301,C+,VP IT,Services,USA,Stockton,Website,Engineering,,07/06/2021,sarah.moore@lenoxsoft.com,3.) SAL,TRUE
4033225,Jennie,Acuna,jacuna@example.com,Wood's Powr-Grip Inc,31/12/2021,Social Media Marketing,301,B,CEO,Sales,USA,Indio,Twitter,Hospitality,,07/06/2021,sarah.moore@lenoxsoft.com,3.) SAL,FALSE
4031721,Muhammad,Feest,muhammad.feest@example.com,Harber-Wyman,20/12/2021,Referral Program,301,C+,Sales Representative,Sales,United States,Kansas City,,Food Services,,07/06/2021,amanda.conors@lenoxsoft.com,5.) Closed Won,TRUE
4030659,Kamron,McGlynn,kamron.mcglynn@example.com,Mertz Group,19/12/2021,AdWords,300,C-,Services Manager,Services,United States,Houston,,Food Services,,07/06/2021,amanda.conors@lenoxsoft.com,3.) SAL,TRUE
4032669,Jim,Krauss,jkrauss@example.com,"Roland Properties, LLC.",01/01/2022,Email Marketing,300,C+,VP Facilities,Engineering,USA,Baltimore,Social Media,Transportation,,07/06/2021,sarah.moore@lenoxsoft.com,3.) SAL,TRUE
4029733,Lillian,Olson,lillian.olson@example.com,Wintheiser-Abshire,31/12/2021,Product Launch - 2021,299,B+,Event Marketing Coordinator,Marketing,Canada,Edmonton,,Manufacturing,,07/06/2021,,2.) MQL,FALSE
4029801,Pasquale,Kris,pasquale.kris@example.com,Osinski-Crooks,30/12/2021,Social Media Marketing,299,C-,Account Executive,Sales,United States,Houston,Twitter,Health Care,,07/06/2021,,2.) MQL,FALSE
4031901,Quentin,Morissette,quentin.morissette@example.com,"Goldner, Pacocha and Gorczany",22/12/2021,Event Marketing,299,C+,CIO,Engineering,United States,Charlotte,,Agriculture,,07/06/2021,,2.) MQL,FALSE
4032887,Dan,Milbrath,dmilbrath@example.com,Lakin-Carter,01/01/2022,Partner Collabs,299,C+,Business Development Representative,Sales,United States,Sacramento,,Education,,07/06/2021,,2.) MQL,FALSE
4031645,Gabriella,Nolan,gabriella.nolan@example.com,"Mante, Blick and Kertzmann",31/12/2021,AdWords,297,A,COO,Operations,Canada,Winnipeg,,Technology,,07/06/2021,,2.) MQL,TRUE
4032157,Elaina,Windler,elaina.windler@example.com,Waelchi Ltd,31/12/2021,AdWords,297,C+,Sales Representative,Sales,United States,Boston,,Education,,07/06/2021,,2.) MQL,TRUE
4032313,Felton,Roob,felton.roob@example.com,"Durgan, Kohler and Conn",29/11/2021,Partner Collabs,297,C+,Marketing Director,Marketing,Japan,Sapporo,,Food Services,,07/06/2021,,2.) MQL,FALSE
4032633,Kimberlee,Jankowski,kjankowski@example.com,Computers Unlimited,01/01/2022,AdWords,297,C-,VP IT,Sales,USA,Chico,Social Media,Government,1,07/06/2021,,2.) MQL,TRUE
4030889,Javon,Oberbrunner,javon.oberbrunner@example.com,"Haag, Mohr and Schiller",27/12/2021,Email Marketing,297,C-,Account Manager,Services,Australia,Hobart,,Agriculture,,07/06/2021,,2.) MQL,TRUE
4032097,Nya,Blick,nya.blick@example.com,Roob-Stiedemann,19/12/2021,Product Launch - 2021,297,C+,Services Directors,Services,United States,Philadelphia,,Technology,,07/06/2021,,2.) MQL,FALSE
4032479,Carlotta,Douglas,carlotta.douglas@example.com,"Schumm, O'Hara and Crooks",25/12/2021,Website,296,A,Event Marketing Coordinator,Marketing,Japan,Tokyo,,Finance & Insurance,,04/02/2021,,2.) MQL,TRUE
4029591,Herbert,O'Conner,herbert.oconner@example.com,"Crona, Connelly and Wiza",01/01/2022,Email Marketing,296,C+,Account Manager,Services,Spain,Madrid,,Hospitality,,04/02/2021,,2.) MQL,TRUE
4033155,Jarrett,Breedlove,jbreedlove@example.com,Ebsco Industries Inc,01/01/2022,Website,296,C+,Chief Financial Officer,Marketing,USA,Vista,Marketing Event,Agriculture,,04/02/2021,,2.) MQL,FALSE
4033247,Barry,Brown,bbrown@example.com,Meridian Partners,01/01/2022,Social Media Marketing,296,C+,Account Executive,Sales,United States,Orlando,Twitter,Transportation,,04/02/2021,,2.) MQL,FALSE
4031339,Wallace,Feeney,wallace.feeney@example.com,Mann Ltd,31/12/2021,Product Launch - 2021,295,C+,Services Directors,Services,Australia,Perth,,Manufacturing,,04/02/2021,,2.) MQL,FALSE
4032601,Sandra,Zemlak,sandra.zemlak@example.com,Gerlach-Hand,20/12/2021,AdWords,295,B,Services Manager,Services,United States,Cleveland,,Retail,,04/02/2021,,2.) MQL,TRUE
4030351,Diamond,Lakin,diamond.lakin@example.com,"Daniel, Swift and Goyette",18/12/2021,Referral Program,295,A+,CFO,Finance,United Kingdom,Manchester,,Education,,04/02/2021,aidan.kelly@lenoxsoft.com,5.) Closed Won,TRUE
4033355,Daryl,Distributor,ddistributor@example.com,Zenith Distributors,01/01/2022,Website,294,A,Sales Executive,Sales,USA,Riverside,Referral,Real Estate,,04/02/2021,,2.) MQL,TRUE
4029633,Dell,Jacobs,dell.jacobs@example.com,Dach-Prosacco,31/12/2021,AdWords,294,C-,CIO,Engineering,Canada,Ottawa,,Food Services,,04/02/2021,,2.) MQL,TRUE
4031769,Coralie,Paucek,coralie.paucek@example.com,Yundt Ltd,31/12/2021,Email Marketing,294,C-,Sales Director,Sales,United States,Washington,,Food Services,,04/02/2021,,2.) MQL,TRUE
4032235,Maegan,Jones,maegan.jones@example.com,"Towne, Rodriguez and Greenfelder",31/12/2021,AdWords,294,B-,VP of Engineering,Engineering,United Kingdom,Liverpool,,Health Care,,04/02/2021,,2.) MQL,TRUE
4031813,Lauren,Renner,lauren.renner@example.com,"Lang, Franecki and Bergnaum",27/12/2021,Referral Program,293,C-,CIO,Engineering,Italy,Rome,,Health Care,,04/02/2021,amanda.conors@lenoxsoft.com,5.) Closed Won,TRUE
4033211,Ian,Brown,ibrown@example.com,Iridicom,01/01/2022,Email Marketing,292,A+,Manager of Operations,Operations,USA,Hanover,Social Media,Construction,,04/02/2021,sarah.moore@lenoxsoft.com,4.) SQL,FALSE
4030671,Kade,Bosco,kade.bosco@example.com,"Spencer, Pacocha and Boyer",27/12/2021,AdWords,292,C+,Account Manager,Services,United States,Los Angeles,,Finance & Insurance,,04/02/2021,,2.) MQL,TRUE
4030717,Cleta,Hintz,cleta.hintz@example.com,Daugherty LLC,31/12/2021,AdWords,292,C+,Account Executive,Sales,United States,Louisville,,Transportation,,04/02/2021,,2.) MQL,TRUE
4032833,Liz,Smyth,lsmyth@example.com,Smyth Consulting,31/12/2021,Email Marketing,292,B,EVP Business Development,Services,USA,Milledgeville,Website,Communications,,04/02/2021,,2.) MQL,TRUE
4030303,Gianni,Farrell,gianni.farrell@example.com,Botsford-Zieme,28/12/2021,Email Marketing,291,A,CFO,Finance,Japan,Osaka,,Manufacturing,,04/02/2021,,2.) MQL,FALSE
4030087,Birdie,Leffler,birdie.leffler@example.com,Kilback PLC,21/12/2021,Email Marketing,290,C-,Content Marketing Manager,Marketing,France,Marseilles,,Agriculture,,04/02/2021,,2.) MQL,TRUE
4031873,Kiarra,Trantow,kiarra.trantow@example.com,Gorczany Group,17/12/2021,Website,290,B,Product Marketing Director,Marketing,Austria,Vienna,,Technology,,04/02/2021,,2.) MQL,FALSE
4033381,Jason,Brennaman,jason.brennaman@example.com,Green Fields Media,31/12/2021,Website,290,B,Information Technology,IT,USA,Denver,Social Media,Telecommunications,,04/02/2021,,2.) MQL,FALSE
4032769,Gloria,Montz,gmontz@example.com,Op/Tech Usa,31/12/2021,AdWords,289,A,Chief Financial Officer,Marketing,USA,Keizer,Cold Call,Banking,,04/02/2021,,2.) MQL,TRUE
4029577,Isaiah,Pfannerstill,isaiah.pfannerstill@example.com,"Cormier, Ankunding and Kub",31/12/2021,Email Marketing,289,C+,Services Manager,Services,United States,Sacramento,,Telecommunications,,04/02/2021,,2.) MQL,TRUE
4030543,Theodora,Jones,theodora.jones@example.com,Douglas PLC,19/12/2021,Email Marketing,289,B,Account Manager,Services,Canada,Ottawa,,Technology,,04/02/2021,,2.) MQL,TRUE
4032519,Dominique,Macejkovic,dominique.macejkovic@example.com,Franecki-Ledner,31/12/2021,Referral Program,289,B+,VP of Marketing,Marketing,United States,Detroit,,Technology,,04/02/2021,amanda.conors@lenoxsoft.com,5.) Closed Won,TRUE
4031675,Sadie,Kovacek,sadie.kovacek@example.com,"Blick, Reichert and Sipes",25/12/2021,Website,288,C+,Services Manager,Services,United States,Oklahoma City,,Food Services,,04/02/2021,,2.) MQL,FALSE
4031895,Jimmy,Bayer,jimmy.bayer@example.com,O'Reilly-Jacobi,28/12/2021,Website,288,C-,Product Marketing Manager,Marketing,United States,Raleigh,,Arts & Entertainment,,04/02/2021,,2.) MQL,FALSE
4033075,Jeanette,Thompson,jthompson@example.com,Allied Freight,01/01/2022,Email Marketing,288,C+,Logistics Coordinator,Marketing,USA,Seattle,Website,Transportation,,04/02/2021,,2.) MQL,TRUE
4030059,Adrienne,Koch,adrienne.koch@example.com,"Harvey, Emmerich and Heaney",31/12/2021,Email Marketing,287,C+,Sales Engineer,Sales,United States,Oklahoma City,,Retail,,04/02/2021,,2.) MQL,TRUE
4030125,Gerhard,Goodwin,gerhard.goodwin@example.com,Spencer-Kulas,29/12/2021,Social Media Marketing,287,C+,Demand Generation Manager,Marketing,Canada,Halifax,Twitter,Retail,,04/02/2021,,2.) MQL,TRUE
4032051,Althea,Stroman,althea.stroman@example.com,Pouros Group,31/12/2021,Product Launch - 2021,287,C+,Account Executive,Sales,United States,Baltimore,,Transportation,,04/02/2021,,2.) MQL,FALSE
4030571,Dedric,Keebler,dedric.keebler@example.com,Kris PLC,31/12/2021,AdWords,286,C+,Account Executive,Sales,United States,St. Louis,,Food Services,,04/02/2021,,2.) MQL,TRUE
4030495,Noemi,Volkman,noemi.volkman@example.com,Johns-Haley,29/12/2021,Social Media Marketing,285,C+,Product Marketing Manager,Marketing,United States,Phoenix,Twitter,Retail,,04/02/2021,,2.) MQL,TRUE
4032041,Calista,Borer,calista.borer@example.com,Oberbrunner Inc,26/12/2021,Email Marketing,285,C+,Services Manager,Services,United States,Rochester,,Finance & Insurance,,04/02/2021,,2.) MQL,TRUE
4032253,Emery,Klocko,emery.klocko@example.com,Treutel PLC,22/12/2021,Email Marketing,285,C+,Services Directors,Services,United States,Miami,,Arts & Entertainment,,04/02/2021,,2.) MQL,TRUE
4030031,Jaycee,Swaniawski,jaycee.swaniawski@example.com,Treutel Group,28/12/2021,AdWords,284,C-,Account Manager,Services,United States,Philadelphia,,Real Estate,,04/02/2021,,2.) MQL,TRUE
4030515,Garett,Hills,garett.hills@example.com,Walsh PLC,01/01/2022,Website,284,B,Demand Generation Manager,Marketing,Japan,Tokyo,,Telecommunications,,04/02/2021,,2.) MQL,FALSE
4030619,Bradly,Larson,bradly.larson@example.com,Howe-Monahan,17/12/2021,Partner Collabs,284,C+,Product Marketing Director,Marketing,United States,Los Angeles,,Retail,,04/02/2021,,2.) MQL,FALSE
4031459,Karen,Wolff,karen.wolff@example.com,Pacocha-Friesen,31/12/2021,AdWords,284,C-,Marketing Director,Marketing,United States,Richmond,,Real Estate,,04/02/2021,,2.) MQL,TRUE
4033053,Minnie,Mraz,minnie.mraz@example.com,Rath-Predovic,01/01/2022,Partner Collabs,284,B,Sales Director,Sales,Australia,Canberra,,Hospitality,,04/02/2021,,2.) MQL,FALSE
4032265,Carmel,White,carmel.white@example.com,Fisher Inc,28/12/2021,Website,283,A+,CFO,Finance,United Kingdom,Belfast,,Transportation,,04/02/2021,amanda.conors@lenoxsoft.com,4.) SQL,TRUE
4030677,Nasir,Mraz,nasir.mraz@example.com,Kshlerin-Dooley,29/12/2021,Event Marketing,283,B+,Event Marketing Coordinator,Marketing,Ireland,Cork,,Transportation,,04/02/2021,,2.) MQL,FALSE
4031115,Jace,Nolan,jace.nolan@example.com,Legros Inc,23/12/2021,Email Marketing,283,B-,VP of Engineering,Engineering,United Kingdom,Edinburgh,,Agriculture,,04/02/2021,,2.) MQL,TRUE
4031503,Alexa,Hyatt,alexa.hyatt@example.com,"Schinner, Ullrich and Keebler",29/12/2021,Website,283,B+,Event Marketing Coordinator,Marketing,Canada,Vancouver,,Finance & Insurance,,04/02/2021,,2.) MQL,FALSE
4032409,Angelina,Ortiz,angelina.ortiz@example.com,Howe PLC,31/12/2021,AdWords,283,B,Marketing Director,Marketing,Canada,Vancouver,,Manufacturing,,04/02/2021,,2.) MQL,TRUE
4032563,Jaylan,Simonis,jaylan.simonis@example.com,VonRueden Group,31/12/2021,Event Marketing,283,C+,Business Development Representative,Sales,United States,Memphis,,Health Care,,04/02/2021,,2.) MQL,FALSE
4031579,Darrell,Bogan,darrell.bogan@example.com,Kris-Gutkowski,24/12/2021,Website,282,B+,CFO,Finance,United States,Oklahoma City,,Construction,,04/02/2021,amanda.conors@lenoxsoft.com,5.) Closed Won,TRUE
4031915,Nelda,Kuhic,nelda.kuhic@example.com,Yost and Sons,31/12/2021,Product Launch - 2021,281,B,Account Executive,Sales,United Kingdom,Glasgow,,Manufacturing,,04/02/2021,,2.) MQL,FALSE
4031987,Darrel,Cummings,darrel.cummings@example.com,Wilderman Inc,31/12/2021,Email Marketing,281,C-,Account Executive,Sales,United States,Buffalo,,Agriculture,,04/02/2021,,2.) MQL,TRUE
4031999,Candace,Littel,candace.littel@example.com,"Watsica, Wisozk and Lynch",30/12/2021,Social Media Marketing,281,C+,Account Manager,Services,Japan,Sapporo,Twitter,Arts & Entertainment,,04/02/2021,,2.) MQL,TRUE
4032003,Richie,Cronin,richie.cronin@example.com,Brekke Inc,31/12/2021,Email Marketing,281,C+,Product Marketing Director,Marketing,Spain,Madrid,,Hospitality,,04/02/2021,,2.) MQL,TRUE
4032219,Bethany,Buckridge,bethany.buckridge@example.com,Kohler-Hirthe,29/12/2021,Product Launch - 2021,281,B,Marketing Manager,Marketing,United States,Kansas City,,Manufacturing,,04/02/2021,,2.) MQL,FALSE
4032807,Charlene,Reiber,creiber@example.com,Sodexho Food,01/01/2022,Referral Program,281,B,Type Setter,Sales,USA,South San Francisco,Website,Government,,04/02/2021,sarah.moore@lenoxsoft.com,6.) Closed Lost,TRUE
4030963,Johnson,Hilpert,johnson.hilpert@example.com,Denesik LLC,29/12/2021,Website,280,B,Demand Generation Manager,Marketing,United States,Philadelphia,,Hospitality,,04/02/2021,,2.) MQL,TRUE
4033261,Deanna,Collins,dcollins@example.com,Terry-Kuvalis,01/01/2022,Email Marketing,280,C+,Services Directors,Services,Australia,Gold Coast,,Education,,04/02/2021,,2.) MQL,TRUE
4031445,Jovanny,Koss,jovanny.koss@example.com,Sanford LLC,05/12/2021,Website,279,B,CTO,Engineering,Canada,Calgary,,Hospitality,,04/02/2021,,2.) MQL,TRUE
4031923,Tressie,Lesch,tressie.lesch@example.com,"Stroman, Runolfsson and Bayer",31/12/2021,Product Launch - 2021,279,C+,CIO,Engineering,Sweden,Stockholm,,Retail,,04/02/2021,,2.) MQL,FALSE
4032707,Lionel,Nolen,lnolen@example.com,Plum Creek Timber Co Inc,01/01/2022,Product Launch - 2021,279,C+,CFO,Marketing,USA,Oakland,Cold Call,Entertainment,,04/02/2021,,2.) MQL,FALSE
4030731,Edwin,Hills,edwin.hills@example.com,"Gusikowski, Bernhard and Mertz",21/12/2021,Product Launch - 2021,278,A,VP of Sales,Sales,United States,Orlando,,Retail,,04/02/2021,,2.) MQL,TRUE
4029797,Bryon,Prohaska,bryon.prohaska@example.com,Rempel LLC,31/12/2021,AdWords,278,B,CIO,Engineering,United States,Baltimore,,Education,,04/02/2021,,2.) MQL,TRUE
4030967,Malika,Dickens,malika.dickens@example.com,Pacocha and Sons,31/12/2021,AdWords,278,C+,Sales Engineer,Sales,United States,Richmond,,Telecommunications,,04/02/2021,,2.) MQL,TRUE
4032545,Anne,Stroman,anne.stroman@example.com,O'Keefe-Rice,27/12/2021,Email Marketing,278,B,Product Marketing Director,Marketing,United Kingdom,Birmingham,,Manufacturing,,04/02/2021,,2.) MQL,TRUE
4030063,Elton,Murphy,elton.murphy@example.com,Mills LLC,30/12/2021,Product Launch - 2021,277,A,COO,Operations,France,Marseilles,,Food Services,,04/02/2021,,2.) MQL,TRUE
4030469,Zachery,Fay,zachery.fay@example.com,Volkman Group,30/12/2021,Email Marketing,277,B,Product Marketing Director,Marketing,New Zealand,Wellington,,Hospitality,,04/02/2021,,2.) MQL,TRUE
4031931,Phyllis,Cummings,phyllis.cummings@example.com,Bruen LLC,31/12/2021,Email Marketing,277,C+,Business Development Representative,Sales,United States,Las Vegas,,Hospitality,,04/02/2021,,2.) MQL,TRUE
4032335,Chelsea,Bradtke,chelsea.bradtke@example.com,"Shanahan, Rippin and Morissette",31/12/2021,Partner Collabs,277,C+,Customer Service Representative,Services,Canada,Halifax,,Arts & Entertainment,,04/02/2021,,2.) MQL,FALSE
4032553,Aaron,Fadel,aaron.fadel@example.com,"Dare, Boyer and Wiegand",29/12/2021,Product Launch - 2021,277,B,Marketing Director,Marketing,United States,Raleigh,,Retail,,04/02/2021,,2.) MQL,FALSE
4032589,Miller,Jones,miller.jones@example.com,Okuneva PLC,28/12/2021,AdWords,277,C-,Marketing Director,Marketing,United States,Memphis,,Agriculture,,04/02/2021,,2.) MQL,TRUE
4032697,Davis,Tirado,dtirado@example.com,"Saiia Construction, LLC",01/01/2022,AdWords,276,B,CEO,Services,USA,Glendora,Cold Call,Chemicals,,04/02/2021,,2.) MQL,TRUE
4030713,Johanna,Reinger,johanna.reinger@example.com,Hegmann Ltd,18/12/2021,Event Marketing,276,B,Sales Engineer,Sales,United States,Milwaukee,,Retail,,04/02/2021,,2.) MQL,FALSE
4030851,Godfrey,Fahey,godfrey.fahey@example.com,Nitzsche-Reichel,31/12/2021,Product Launch - 2021,274,A,CEO,Operations,Sweden,Stockholm,,Finance & Insurance,,04/02/2021,,2.) MQL,FALSE
4029869,Kasey,Streich,kasey.streich@example.com,Torp-Mraz,31/12/2021,Website,274,B-,VP of Engineering,Engineering,United States,Rochester,,Agriculture,,04/02/2021,,2.) MQL,TRUE
4030791,Ewald,Ferry,ewald.ferry@example.com,Koss-Sawayn,24/12/2021,AdWords,274,B,Sales Manager,Sales,United States,San Antonio,,Education,,04/02/2021,,2.) MQL,TRUE
